point,bv,notebook,month,day,year,habtype,spp,round,region,area,impound,int,short,tall,pe,pcgrass,up,bg,water,wood,other,crop,central,north,east,south,west,averagewater,plant1,plant2,plant3,waterp,woodp,dead
DCVEG040,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc18,0,25,0,NA,NA,40,20,0,0,15,0,0,0,0,0,8,1.6,millet,smartweed,cocklebur,0,0,NA
DCVEG008,v,NA,NA,NA,2012,ms,NA,2,se,dcca,dc18,0.14,55,0,NA,NA,0,15,30,0,0,0,0,1,0,0,0,0.2,smartweed,cocklebur,NA,1,0,NA
DCVEG020,v,NA,NA,NA,2012,ms,NA,2,se,dcca,dc18,0,0,20,NA,NA,15,45,0,0,0,20,0,0,0,0,0,0,corn,smartweed,grass,0,0,NA
DCVEG016,v,NA,NA,NA,2012,ms,NA,2,se,dcca,dc18,0,0,15,NA,NA,35,45,0,5,0,0,0,0,0,0,0,0,pigweed,smartweed,grass,0,1,NA
DCVEG019,v,NA,NA,NA,2012,ms,NA,2,se,dcca,dc18,0,0,50,NA,NA,25,25,0,0,0,0,0,0,0,0,0,0,smartweed,grass,pigweed,0,0,NA
DCVEG038,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc18,0,20,0,NA,NA,5,65,0,10,0,0,0,0,0,0,0,0,smartweed,pigweed,foxtail,0,1,NA
DCVEG039,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc18,0,20,0,NA,NA,45,30,0,5,0,0,0,0,0,0,0,0,smartweed,spikerush,pigweed,0,1,NA
DCVEG053NEW,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc20,0.19,5,55,NA,NA,0,18,20,2,0,0,7,16,34,0,0,11.4,smartweed,arrowhead,NA,1,1,NA
DCVEG050NEW,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc20,0.17,5,20,NA,NA,0,30,25,20,0,0,2,29,10,0,0,8.2,smartweed,woody,NA,1,1,NA
DCVEG013,v,NA,NA,NA,2012,ms,NA,2,se,dcca,dc20,0.14,0,5,NA,NA,50,40,5,0,0,0,2,6,32,0,0,8,pigweed,grass,smartweed,1,0,NA
DCVEG035,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc20,0.09,0,13,NA,NA,80,0,7,0,0,0,4,15,0,15,0,6.8,upland ,smartweed,millet,1,0,NA
DCVEG014,v,NA,NA,NA,2012,ms,NA,2,se,dcca,dc20,0.16,0,95,NA,NA,0,0,5,0,0,0,1,0,25,2,0,5.6,smartweed,pigweed,grass,1,0,NA
DCVEG033,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc20,0.14,0,20,NA,NA,55,20,5,0,0,0,11,10,5,0,0,5.2,upland ,smartweed,reed canary grass,1,0,NA
DCVEG034,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc20,0,35,0,NA,NA,10,35,10,10,0,0,0,0,0,0,23,4.6,smartweed,millet,pigweed,1,1,NA
DCVEG036,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc20,0.09,20,0,NA,NA,30,20,10,20,0,0,0,0,0,0,10,2,smartweed,millet,foxtail,1,1,NA
DCVEG054NEW,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc20,0.06,10,75,NA,NA,0,7,5,3,0,0,0,0,9.5,0,0,1.9,ragweed,smartweed,foxtail,1,1,NA
DCVEG015,v,NA,NA,NA,2012,ms,NA,2,se,dcca,dc20,0,0,20,NA,NA,35,45,0,0,0,0,0,0,0,0,0,0,smartweed,grass,pigweed,0,0,NA
DCVEG052NEW,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc21,0.16,32,10,NA,NA,0,15,1,22,20,0,5,6,7.5,0,0,3.7,ragweed,smartweed,oak,1,1,NA
DCVEG017,v,NA,NA,NA,2012,ms,NA,2,se,dcca,dc21,0.09,0,0,NA,NA,65,0,5,25,5,0,3,13,1,0,0,3.4,foxtail,pigweed,millet,1,1,NA
DCVEG051NEW,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc21,0.07,9,3,NA,NA,0,64,9,15,0,0,0,0,0,0,6.5,1.3,millet,cocklebur,NA,1,1,NA
DCVEG018,v,NA,NA,NA,2012,ms,NA,2,se,dcca,dc22,0,0,35,NA,NA,40,20,0,0,5,0,0,0,0,0,0,0,smartweed,pigweed,grass,0,0,NA
DCVEG037,v,NA,NA,NA,2012,ms,NA,3,se,dcca,dc29,0,55,0,NA,NA,5,40,0,0,0,0,0,0,0,0,0,0,smartweed,pigweed,millet,0,0,NA
DCVEG012,v,NA,NA,NA,2012,ms,NA,2,se,dcca,ditch,0,0,20,NA,NA,75,5,0,0,0,0,0,0,0,0,0,0,pigweed,smartweed,grass,0,0,NA
DCVEG011,v,NA,NA,NA,2012,ms,NA,2,se,dcca,ditch,0,0,0,NA,NA,95,5,0,0,0,0,0,0,0,0,0,0,foxtail,pigweed,smartweed,0,0,NA
DCVEG031,v,NA,NA,NA,2012,ms,NA,3,se,dcca,ditch,0,0,0,NA,NA,70,0,0,0,30,0,0,0,0,0,0,0,foxtail,smartweed,millet,0,0,NA
DCVEG156,v,NA,NA,NA,2012,ms,NA,3,se,dcca,ditch,0,0,5,NA,NA,93,2,0,0,0,0,0,0,0,0,0,0,foxtail,pigweed,smartweed,0,0,NA
DCVEG032,v,NA,NA,NA,2012,ms,NA,3,se,dcca,ditch,0.14,15,20,NA,NA,35,10,5,0,15,0,0,0,0,0,0,0,smartweed,reed canary grass,upland,1,0,NA
BKVEG121,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt2,0.12,50,15,NA,NA,25,0,10,0,0,0,40,34,41,40,37,38.4,primrose,spikerush,cattail,1,0,NA
BKVEG122,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt2,0.09,40,50,NA,NA,0,0,10,0,0,0,33,34,37,33,32,33.8,cattail,spikerush,smartweed,1,0,NA
BKVEG110,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0.16,20,40,NA,NA,0,0,40,0,0,0,33,34,35,33,32,33.4,primrose,cattail,spikerush,1,0,NA
BKVEG020,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0.09,30,35,NA,NA,0,0,35,0,0,0,25,29,24,24,24,25.2,cattail,primrose,spikerush,1,0,NA
BKVEG101,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,40,20,NA,NA,20,0,0,0,20,0,17,18,16,15,17,16.6,spikerush,primrose,cattail,0,0,NA
BKVEG016,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0.32,50,20,NA,NA,0,0,30,0,0,0,20,15,15,10,12,14.4,primrose,millet,NA,1,0,NA
BKVEG120,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt2,0.07,20,5,NA,NA,15,0,50,0,10,0,6,3,6,52,4,14.2,grass,spikerush,NA,1,0,NA
BKVEG105,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0.1,60,0,NA,NA,0,0,30,0,10,0,12,13,14,12,15,13.2,primrose,millet,spikerush,1,0,NA
BKVEG126,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt2,0.03,75,10,NA,NA,10,0,5,0,0,0,14,14,12,10,13,12.6,spikerush,grass,primrose,1,0,NA
BKVEG014,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0.1,50,0,NA,NA,20,0,30,0,0,0,10,9,12,11,10,10.4,lotus,millet,grass,1,0,NA
BKVEG123,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt2,0.13,25,15,NA,NA,40,0,20,0,0,0,8,8,2,8,24,10,grass,lotus,smartweed,1,0,NA
BKVEG017,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0.29,35,0,NA,NA,0,10,20,0,0,35,5,10,11,12,6,8.8,corn,lotus,grass,1,0,NA
BKVEG108,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,90,10,NA,NA,0,0,0,0,0,0,6,8,7,6,9,7.2,lotus,millet,cattail,0,0,NA
BKVEG106,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,0,0,NA,NA,0,0,0,0,0,100,5,6,5,6,7,5.8,corn,NA,NA,0,0,NA
BKVEG010,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0.14,65,15,NA,NA,0,20,0,0,0,0,4,4,2,7,5,4.4,spikerush,millet,cattail,0,0,NA
BKVEG104,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0.09,50,0,NA,NA,0,10,20,0,20,0,5,6,5,4,2,4.4,reed canary grass,millet,lotus,1,0,NA
BKVEG015,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0.15,70,15,NA,NA,0,0,15,0,0,0,7,7,1,4,3,4.4,millet,NA,NA,1,0,NA
BKVEG102,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,50,10,NA,NA,15,0,0,0,25,0,5,4,3,5,4,4.2,reed canary grass,smartweed,cattail,0,0,NA
BKVEG012,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,80,0,NA,NA,0,0,0,0,20,0,4,1,5,2,2,2.8,millet,spikerush,primrose,0,0,NA
BKVEG107,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,0,0,NA,NA,0,20,0,0,0,80,3,5,2,0,1,2.2,corn,NA,NA,0,0,NA
BKVEG124,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt2,0.15,0,0,NA,NA,55,18,2,0,0,25,2,2,1,1,3,1.8,corn,millet,spikerush,1,0,NA
BKVEG127,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt2,0.16,55,15,NA,NA,0,20,10,0,0,0,2,2,0,4,0,1.6,spikerush,grass,millet,1,0,NA
BKVEG128,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt2,0.03,5,40,NA,NA,50,0,5,0,0,0,1,5,1,0,1,1.6,grass,millet,smartweed,1,0,NA
BKVEG125,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt2,0.14,0,20,NA,NA,55,18,2,0,0,5,2,1,1,0,2,1.2,millet,corn,spikerush,1,0,NA
BKVEG019,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,45,0,NA,NA,0,0,20,0,35,0,0,0,0,0,4,0.8,millet,lotus,NA,1,0,NA
BKVEG003,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,0,5,NA,NA,75,0,0,0,0,20,0,0,0,0,0,0,corn,cattail,cocklebur,0,0,NA
BKVEG001,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,0,0,NA,NA,85,0,0,0,15,0,0,0,0,0,0,0,aster,sumpweed,cocklebur,0,0,NA
BKVEG007,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,0,0,NA,NA,50,0,0,0,0,50,0,0,0,0,0,0,aster,grass,corn,0,0,NA
BKVEG005,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,30,25,NA,NA,0,0,20,0,0,25,0,0,0,0,0,0,cattail,grass,corn,1,0,NA
BKVEG002,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,10,30,NA,NA,20,30,0,0,10,0,0,0,0,0,0,0,cattail,aster,grass,0,0,NA
BKVEG009,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,0,0,NA,NA,60,40,0,0,0,0,0,0,0,0,0,0,cocklebur,aster,grass,0,0,NA
BKVEG011,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,0,0,NA,NA,80,20,0,0,0,0,0,0,0,0,0,0,cocklebur,aster,grass,0,0,NA
BKVEG013,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,15,0,NA,NA,65,20,0,0,0,0,0,0,0,0,0,0,millet,cocklebur,grass,0,0,NA
BKVEG006,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0.14,20,30,NA,NA,40,0,0,0,10,0,0,0,0,0,0,0,cattail,primrose,grass,0,0,NA
BKVEG018,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,10,0,NA,NA,90,0,0,0,0,0,0,0,0,0,0,0,aster,short forb,millet,0,0,NA
BKVEG004,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,50,30,NA,NA,10,0,0,0,10,0,0,0,0,0,0,0,cattail,grass,primrose,0,0,NA
BKVEG008,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,30,40,NA,NA,20,0,0,0,10,0,0,0,0,0,0,0,grass,cattail,smartweed,0,0,NA
BKVEG109,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt2,0,0,0,NA,NA,55,45,0,0,0,0,0,0,0,0,0,0,cocklebur,pigweed,sunflower,0,0,NA
BKVEG129,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt2,0.16,5,25,NA,NA,65,0,5,0,0,0,0,0,0,0,0,0,grass,partridge pea,pigweed,1,0,NA
BKVEG133,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.24,38,15,NA,NA,3,2,35,0,7,0,33,27,38,31,1,26,spikerush,primrose,millet,1,0,NA
BKVEG023,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.14,35,5,NA,NA,40,5,15,0,0,0,23,17,30,19,16,21,millet,smartweed,primrose,1,0,NA
BKVEG112,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.03,40,5,NA,NA,0,0,55,0,0,0,20,16,18,24,26,20.8,primrose,spikerush,cattail,1,0,NA
BKVEG113,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.14,65,5,NA,NA,15,0,0,0,15,0,16,16,17,20,24,18.6,millet,upland,spikerush,0,0,NA
BKVEG139NEW,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.14,67,10,NA,NA,15,3,5,0,0,0,29,15,13,14,18.5,17.9,primrose,spikerush,smartweed,1,0,NA
BKVEG140,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0,75,5,NA,NA,5,0,0,0,15,0,26,20,15,19,3,16.6,smartweed,millet,spikerush,0,0,NA
BKVEG037,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.05,77,3,NA,NA,3,3,7,0,7,0,16,24,10,14,17.5,16.3,spikerush,fleabane,primrose,1,0,NA
BKVEG132,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.25,7,15,NA,NA,0,3,75,0,0,0,16,18,19,15,13.5,16.3,cattail,river bulrush,smartweed,1,0,NA
BKVEG024,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.14,35,10,NA,NA,35,5,15,0,0,0,19,18,22,22,0,16.2,millet,primrose,cattail,1,0,NA
BKVEG118,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0,55,5,NA,NA,10,0,0,0,30,0,10,16,16,14,20,15.2,millet,smartweed,primrose,0,0,NA
BKVEG021,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.14,15,15,NA,NA,10,0,30,0,30,0,19,9,12,17,17,14.8,cattail,smartweed,millet,1,0,NA
BKVEG025,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.26,50,20,NA,NA,0,10,20,0,0,0,14,16,13,17,11,14.2,cattail,smartweed,spikerush,1,0,NA
BKVEG138,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.15,20,0,NA,NA,15,15,20,0,0,30,14,0,15,25,12,13.2,spikerush,corn,NA,1,0,NA
BKVEG119,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0,55,0,NA,NA,0,15,15,0,15,0,8,13,20,25,0,13.2,spikerush,grass,NA,1,0,NA
BKVEG114,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.05,30,0,NA,NA,15,20,20,0,0,15,2,10,14,15,24,13,spikerush,smartweed,upland,1,0,NA
BKVEG135NEW,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.14,38,2,NA,NA,15,15,20,0,0,10,15,0,17.5,18,13.5,12.8,smartweed,primrose,spikerush,1,0,NA
BKVEG026,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.21,25,10,NA,NA,8,10,20,0,25,2,14,10,8,14,13,11.8,spikerush,cattail,primrose,1,0,NA
BKVEG028,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.14,20,5,NA,NA,0,35,10,0,0,30,11,12,6,16,14,11.8,corn,smartweed,spikerush,1,0,NA
BKVEG131,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.15,25,10,NA,NA,30,0,35,0,0,0,18,0,9,25,7,11.8,cattail,fleabane,grass ,1,0,NA
BKVEG022,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.21,0,5,NA,NA,35,0,20,0,40,0,9,11,13,13,12,11.6,cattail,sunflower,millet,1,0,NA
BKVEG035,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.03,42,1,NA,NA,40,6,5,0,0,6,10,8,11,0,11,8,spikerush,fleabane,aster,1,0,NA
BKVEG036,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0,49,5,NA,NA,43,2,1,0,0,0,8,8,11,8,4,7.8,smartweed,millet,spikerush,1,0,NA
BKVEG111,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.14,60,5,NA,NA,0,0,15,0,0,20,0,0,0,0,37,7.4,spikerush,primrose,upland,1,0,NA
BKVEG029,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.14,15,0,NA,NA,35,30,5,0,0,15,11,8,7,4,6,7.2,corn,spikerush,fleabane,1,0,NA
BKVEG038,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.05,73,0,NA,NA,0,20,3,0,0,4,7,8,3.5,8,7,6.7,smartweed,spikerush,NA,1,0,NA
BKVEG031,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.14,15,0,NA,NA,30,30,5,0,0,20,5,0,8,9,10,6.4,corn,spikerush,smartweed,1,0,NA
BKVEG027,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.14,40,5,NA,NA,15,15,10,0,0,15,3,7,9,7,2,5.6,corn,fleabane,spikerush,1,0,NA
BKVEG039,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0,60,10,NA,NA,3,25,2,0,0,0,10,1.5,0,1.5,13,5.2,smartweed,spikerush,river bulrush,1,0,NA
BKVEG116,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0,0,0,NA,NA,0,40,0,0,0,60,4,5,6,9,0,4.8,corn,NA,NA,0,0,NA
BKVEG030,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.08,0,0,NA,NA,15,40,5,0,0,40,5,8,0,7,2,4.4,corn,fleabane,spikerush,1,0,NA
BKVEG134,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.23,20,5,NA,NA,8,0,38,0,29,0,0,0,0,16.5,0,3.3,primrose,river bulrush,spikerush,1,0,NA
BKVEG032,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.14,12,0,NA,NA,85,0,3,0,0,0,0,0,0,12,0,2.4,upland,aster,spikerush,1,0,NA
BKVEG040,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0.05,30,2,NA,NA,16,31,4,0,0,17,0,0,0,3,0,0.6,spikerush,corn,upland,1,0,NA
BKVEG034,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0,0,0,NA,NA,67,18,0,0,0,15,0,0,0,0,0,0,upland,corn,grass,0,0,NA
BKVEG033,v,NA,NA,NA,2012,pe/ms,NA,2,ne,bkca,kt6,0,0,0,NA,NA,100,0,0,0,0,0,0,0,0,0,0,0,aster,goldenrod,ragweed,0,0,NA
BKVEG130,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.11,0,3,NA,NA,85,10,2,0,0,0,0,0,0,0,0,0,millet,pigweed,cocklebur,1,0,NA
BKVEG136,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.05,15,8,NA,NA,60,0,6,0,11,0,0,0,0,0,0,0,sedge,aster,millet,1,0,NA
BKVEG137,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0,0,0,NA,NA,68,30,0,0,0,2,0,0,0,0,0,0,biden,fleabane,NA,0,0,NA
BKVEG117,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0,5,0,NA,NA,0,45,0,0,0,50,0,0,0,0,0,0,corn,spikerush,NA,0,0,NA
BKVEG115,v,NA,NA,NA,2012,pe/ms,NA,3,ne,bkca,kt6,0.14,20,0,NA,NA,70,0,10,0,0,0,0,0,0,0,0,0,upland ,spikerush,NA,1,0,NA
SLVEG020,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0.14,89,0,NA,NA,10,0,1,0,0,0,20,26,0,20,33,19.8,smartweed,primrose,millet,1,0,NA
SLVEG153,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m10,0.08,65,7,NA,NA,0,13,5,10,0,0,3.5,6,14.5,0,0,4.8,spikerush,smartweed,button bush,1,1,NA
SLVEG014,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0,88,10,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,smartweed,river bulrush,aster,0,1,NA
SLVEG008,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0,92,0,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,smartweed,spikerush,aster,0,0,NA
SLVEG016,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0,99,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,smartweed,spikerush,aster,0,1,NA
SLVEG005,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0,0,0,NA,NA,98,0,0,2,0,0,0,0,0,0,0,0,spikerush,sumpweed,aster,0,1,NA
SLVEG004,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0,0,0,NA,NA,90,0,5,5,0,0,0,0,0,0,0,0,aster,spikerush,button bush,1,1,NA
SLVEG002,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0,32,3,NA,NA,45,0,0,20,0,0,0,0,0,0,0,0,smartweed,spikerush,button bush,0,1,NA
SLVEG018,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0.05,35,0,NA,NA,45,0,5,15,0,0,0,0,0,0,0,0,smartweed,button bush,grass,1,1,NA
SLVEG001,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0.14,75,0,NA,NA,9,0,1,15,0,0,0,0,0,0,0,0,smartweed,panic grass,primrose,1,1,NA
SLVEG006,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0,29,0,NA,NA,70,0,0,1,0,0,0,0,0,0,0,0,aster,smartweed,spikerush,0,1,NA
SLVEG010,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0,12,0,NA,NA,85,0,0,3,0,0,0,0,0,0,0,0,spikerush,smartweed,sumpweed,0,1,NA
SLVEG012,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m10,0,38,0,NA,NA,60,0,0,2,0,0,0,0,0,0,0,0,smartweed,spikerush,sumpweed,0,1,NA
SLVEG151,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m10,0.05,46,5,NA,NA,3,20,4,22,0,0,0,0,0,0,0,0,smartweed,millet,button bush,1,1,NA
SLVEG155,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m10,0,3,82,NA,NA,15,0,0,0,0,0,0,0,0,0,0,0,smartweed,grass ,NA,0,0,NA
SLVEG154,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m10,0,20,80,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,river bulrush,smartweed,NA,0,0,NA
SLVEG157,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m10,0,40,60,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,smartweed,toothcup,river bulrush,0,0,NA
SLVEG159,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m10,0,65,15,NA,NA,20,0,0,0,0,0,0,0,0,0,0,0,toothcup,grass ,smartweed,0,0,NA
SLVEG160,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m10,0,55,10,NA,NA,35,0,0,0,0,0,0,0,0,0,0,0,toothcup,grass ,smartweed,0,0,NA
SLVEG158,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m10,0,15,40,NA,NA,45,0,0,0,0,0,0,0,0,0,0,0,grass,toothcup,smartweed,0,0,NA
SLVEG156,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m10,0,27,70,NA,NA,0,0,0,3,0,0,0,0,0,0,0,0,smartweed,grass ,toothcup,0,1,NA
SLVEG152 NEW,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m10,0,15,3,NA,NA,17,0,0,23,42,0,0,0,0,0,0,0,smartweed,millet,upland,0,1,NA
SLVEG187,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m11,0,40,30,NA,NA,20,0,10,0,0,0,29,28,19,23,39,27.6,millet,primrose,spikerush,1,0,NA
SLVEG023,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m11,0.14,63,0,NA,NA,0,0,30,0,7,0,15,28,13,13.5,38,21.5,millet,smartweed,primrose,1,0,NA
SLVEG030,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m11,0.08,99,0,NA,NA,0,0,1,0,0,0,17,17.5,19,23,21,19.5,millet,smartweed,primrose,1,0,NA
SLVEG174,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m11,0,85,5,NA,NA,5,0,5,0,0,0,29,9,26,13,14,18.2,smartweed,spikerush,millet,1,0,NA
SLVEG164,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m11,0,86,2,NA,NA,0,0,8,0,4,0,24.5,14.5,1.5,18,32,18.1,primrose,smartweed,cocklebur,1,0,NA
SLVEG181,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m11,0,70,20,NA,NA,5,0,5,0,0,0,18,17,18,19,17,17.8,primrose,millet,smartweed,1,0,NA
SLVEG029,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m11,0.03,98,0,NA,NA,0,0,2,0,0,0,23.5,14,15.5,14,14.5,16.3,millet,smartweed,primrose,1,0,NA
SLVEG161,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m11,0.14,35,25,NA,NA,4,0,5,16,15,0,17.5,24,25,14.5,0,16.2,primrose,smartweed,button bush,1,1,NA
SLVEG038,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m11,0.04,97,0,NA,NA,0,0,3,0,0,0,16,26,12,12,14.5,16.1,millet,smartweed,primrose,1,0,NA
SLVEG189,v,NA,NA,NA,2012,ms,NA,3,nc,slnwr,m11,0,80,10,NA,NA,0,0,10,0,0,0,17,12,16,20,12,15.4,spikerush,duckweed,smartweed,1,0,NA
SLVEG027,v,NA,NA,NA,2012,ms,NA,2,nc,slnwr,m11,0.04,97,1,NA,NA,0,0,2,0,0,0,23.5,10.5,16,8,18,15.2,millet,smartweed,NA,1,0,NA
